Min Plate Aspect Ratio	Max Plate Aspect Ratio	Min Char Aspect Ratio	Max Char Aspect Ratio	Time running	Best Time	Worst Time	Total pictures	Total tracks	Correct Images	Correct tracks
3	10	0.2	0.8	256.7648287	0.095669985	0.187504768	1080	36	0.325	0.75
3	9.5	0.2	0.8	258.58658	0.093196869	0.205460548	1080	36	0.325	0.75
2.5	7	0.2	0.8	271.8869119	0.09577179	0.202373266	1080	36	0.325	0.75
2.5	7.5	0.2	0.8	272.630492	0.091758251	0.233379364	1080	36	0.325	0.75
2.5	8	0.2	0.8	273.0500174	0.100730896	0.205473185	1080	36	0.325	0.75
2	9.5	0.2	0.8	273.0587878	0.099734068	0.203462362	1080	36	0.325	0.75
2.5	9.5	0.2	0.8	273.3333588	0.094749451	0.263295889	1080	36	0.325	0.75
2.5	9	0.2	0.8	273.3990188	0.099733114	0.212445498	1080	36	0.325	0.75
2.5	10	0.2	0.8	273.7765579	0.09676075	0.202465773	1080	36	0.325	0.75
2.5	8.5	0.2	0.8	273.932719	0.099741697	0.215429306	1080	36	0.325	0.75
2	7.5	0.2	0.8	274.0352252	0.10572505	0.184636593	1080	36	0.325	0.75
2	8	0.2	0.8	274.6786661	0.09275198	0.233587742	1080	36	0.325	0.75
2	9	0.2	0.8	274.7769492	0.094745398	0.212816238	1080	36	0.325	0.75
2	8.5	0.2	0.8	274.9753819	0.096741438	0.228388786	1080	36	0.325	0.75
2	10	0.2	0.8	275.301142	0.093749285	0.230387926	1080	36	0.325	0.75
2	7	0.2	0.8	277.8315232	0.096703053	0.231383324	1080	36	0.325	0.75
5	6	0.2	1	287.6207349	0.089753628	0.235343218	1080	36	0.325	0.777777778
4.5	6.5	0	0.9	579.876426	0.149598837	0.449796915	1080	36	0.325	0.75
4	6.5	0	0.9	582.9901149	0.155584097	0.470960379	1080	36	0.325	0.75
3.5	6.5	0	0.9	583.2869117	0.159571886	0.491684437	1080	36	0.325	0.75
3	6.5	0	0.9	589.715487	0.153588057	0.465754271	1080	36	0.325	0.75
2.5	10	0	0.9	602.2215731	0.147604704	0.556511164	1080	36	0.325	0.75
2	10	0	0.9	606.5931783	0.164559364	0.544543743	1080	36	0.325	0.75
4	6.5	0.2	0.8	247.4830444	-2.678609848	0.194480658	1080	36	0.324074074	0.75
3.5	6.5	0.2	0.8	249.4731097	0.091759682	0.198468685	1080	36	0.324074074	0.75
4.5	6.5	0.2	0.8	249.9970973	0.092755079	0.185523033	1080	36	0.324074074	0.75
3	6.5	0.2	0.8	250.3054376	0.087769747	0.200491905	1080	36	0.324074074	0.75
4.5	7.5	0.1	0.8	260.3699486	0.091308355	0.230373144	1080	36	0.324074074	0.75
4.5	7	0.1	0.8	260.6093676	0.096295118	0.221407175	1080	36	0.324074074	0.75
4.5	8	0.1	0.8	260.7195456	0.088762522	0.221655369	1080	36	0.324074074	0.75
4	7	0.1	0.8	261.412499	0.087839365	0.256707668	1080	36	0.324074074	0.75
4.5	9	0.1	0.8	261.6815219	0.086775303	0.203480959	1080	36	0.324074074	0.75
4.5	8.5	0.1	0.8	261.8152232	0.091318607	0.198978424	1080	36	0.324074074	0.75
3.5	7	0.1	0.8	262.2581937	0.089760542	0.235225439	1080	36	0.324074074	0.75
4.5	9.5	0.1	0.8	262.459657	0.088792324	0.260276318	1080	36	0.324074074	0.75
3	7	0.1	0.8	262.5251045	0.09574461	0.212533474	1080	36	0.324074074	0.75
4	7.5	0.1	0.8	262.5899992	0.086324453	0.24438405	1080	36	0.324074074	0.75
4	8	0.1	0.8	262.6506767	0.088762283	0.211528778	1080	36	0.324074074	0.75
3.5	7.5	0.1	0.8	262.8336835	0.085149288	0.217427731	1080	36	0.324074074	0.75
4.5	10	0.1	0.8	262.9189136	0.086778641	0.213899136	1080	36	0.324074074	0.75
3	7.5	0.1	0.8	263.0483081	0.094232082	0.240857601	1080	36	0.324074074	0.75
4	9.5	0.1	0.8	263.3486855	0.088763237	0.200468063	1080	36	0.324074074	0.75
4	9	0.1	0.8	263.4379508	0.087788105	0.206801414	1080	36	0.324074074	0.75
4	8.5	0.1	0.8	263.4613166	0.093253851	0.25628686	1080	36	0.324074074	0.75
3.5	8	0.1	0.8	263.590466	0.088492155	0.20285058	1080	36	0.324074074	0.75
3.5	8.5	0.1	0.8	263.8923593	0.085812092	0.210651398	1080	36	0.324074074	0.75
3	8.5	0.1	0.8	263.8956156	0.088740349	0.23246932	1080	36	0.324074074	0.75
4	10	0.1	0.8	264.1483662	0.08676815	0.221462011	1080	36	0.324074074	0.75
3	8	0.1	0.8	264.2030835	0.090756655	0.209440708	1080	36	0.324074074	0.75
3.5	9	0.1	0.8	264.4167647	0.090968609	0.221407652	1080	36	0.324074074	0.75
3	9	0.1	0.8	264.5940719	0.091754675	0.208496332	1080	36	0.324074074	0.75
3	9.5	0.1	0.8	264.8795199	0.089064598	0.201485157	1080	36	0.324074074	0.75
3.5	9.5	0.1	0.8	265.1020906	0.08635354	0.213494778	1080	36	0.324074074	0.75
2.5	9	0.1	0.8	265.6172912	0.091733694	0.216430664	1080	36	0.324074074	0.75
3	10	0.1	0.8	265.7086489	0.089760303	0.222414732	1080	36	0.324074074	0.75
2.5	9.5	0.1	0.8	265.9550605	0.087765217	0.231380701	1080	36	0.324074074	0.75
3.5	10	0.1	0.8	265.9595592	0.089784861	0.204510927	1080	36	0.324074074	0.75
2.5	10	0.1	0.8	266.1984596	0.092750072	0.214312077	1080	36	0.324074074	0.75
3.5	6	0.1	0.9	268.7698021	0.087274075	0.204510212	1080	36	0.324074074	0.777777778
4	6	0.1	0.9	268.8017132	0.090068817	0.214485168	1080	36	0.324074074	0.777777778
3	6	0.1	0.9	269.3407757	0.088145018	0.213428736	1080	36	0.324074074	0.777777778
2.5	6	0.1	0.9	269.8707697	0.087790489	0.210508585	1080	36	0.324074074	0.777777778
4.5	6	0.1	0.9	272.0473502	0.089755297	0.22440052	1080	36	0.324074074	0.777777778
2.5	6.5	0.2	0.8	272.6188326	0.091753244	0.198475361	1080	36	0.324074074	0.75
2	6.5	0.2	0.8	272.9040213	0.098107815	0.207570076	1080	36	0.324074074	0.75
2.5	8.5	0.1	0.8	275.7201781	0.093752623	0.214457273	1080	36	0.324074074	0.75
2.5	7	0.1	0.8	290.5123317	0.099739552	0.246348143	1080	36	0.324074074	0.75
2.5	7.5	0.1	0.8	291.5209525	0.090763092	0.264135838	1080	36	0.324074074	0.75
2.5	8	0.1	0.8	291.583833	0.099733591	0.249332905	1080	36	0.324074074	0.75
2	8.5	0.1	0.8	292.0667391	0.09175396	0.227401495	1080	36	0.324074074	0.75
2	7	0.1	0.8	292.0731659	0.087765694	0.261307478	1080	36	0.324074074	0.75
2	7.5	0.1	0.8	292.1120462	0.089761257	0.236368895	1080	36	0.324074074	0.75
2	8	0.1	0.8	293.1852944	0.086767912	0.233377218	1080	36	0.324074074	0.75
2	9	0.1	0.8	293.7847445	0.091754675	0.228315353	1080	36	0.324074074	0.75
2	9.5	0.1	0.8	294.422106	0.096744537	0.249945402	1080	36	0.324074074	0.75
2	10	0.1	0.8	295.3431494	0.092754841	0.248840094	1080	36	0.324074074	0.75
2	6	0.1	0.9	296.7375441	0.089784861	0.250344276	1080	36	0.324074074	0.777777778
2.5	6.5	0	0.9	589.0325065	0.160570621	0.474730015	1080	36	0.324074074	0.75
2	6.5	0	0.9	590.8260901	0.165064812	0.483713627	1080	36	0.324074074	0.75
4.5	6.5	0.1	0.8	259.8570561	0.087767124	0.198003531	1080	36	0.323148148	0.75
4	6.5	0.1	0.8	261.9192419	0.09176755	0.207457542	1080	36	0.323148148	0.75
3.5	6.5	0.1	0.8	262.4448459	0.090756178	0.202430487	1080	36	0.323148148	0.75
3	6.5	0.1	0.8	262.8307145	0.091782331	0.220966339	1080	36	0.323148148	0.75
2.5	6.5	0.1	0.8	289.8318195	0.1017313	0.271733761	1080	36	0.323148148	0.75
2	6.5	0.1	0.8	290.8635793	0.089762449	0.242357731	1080	36	0.323148148	0.75
5	7	0.1	0.9	272.58406	0.090785265	0.214432001	1080	36	0.322222222	0.777777778
5	7.5	0.1	0.9	272.637898	0.090788603	0.210464478	1080	36	0.322222222	0.777777778
5	8	0.1	0.9	272.848263	0.089759827	0.226087809	1080	36	0.322222222	0.777777778
5	8.5	0.1	0.9	273.0912366	0.086767912	0.215984344	1080	36	0.322222222	0.777777778
5	9.5	0.1	0.9	273.7511296	0.090784073	0.212954283	1080	36	0.322222222	0.777777778
5	9	0.1	0.9	273.9206872	0.086767435	0.225397587	1080	36	0.322222222	0.777777778
5	10	0.1	0.9	275.2651517	0.089130878	0.21143508	1080	36	0.322222222	0.777777778
4.5	6	0.2	0.8	248.822335	0.091764212	0.221420765	1080	36	0.32037037	0.75
4	6	0.2	0.8	249.1087573	0.087765217	0.209439039	1080	36	0.32037037	0.75
3.5	6	0.2	0.8	249.5304084	0.089788914	0.200472593	1080	36	0.32037037	0.75
3	6	0.2	0.8	253.6583979	0.095744371	0.19126749	1080	36	0.32037037	0.75
4.5	6	0.1	0.8	259.9374232	0.08723712	0.192471743	1080	36	0.32037037	0.75
4	6	0.1	0.8	260.909497	0.088810921	0.217420578	1080	36	0.32037037	0.75
3.5	6	0.1	0.8	261.0050764	0.092143297	0.196912766	1080	36	0.32037037	0.75
3	6	0.1	0.8	261.6585708	0.088762045	0.197339058	1080	36	0.32037037	0.75
5	6.5	0.1	0.9	272.9923844	0.092757225	0.214023829	1080	36	0.32037037	0.777777778
2.5	6	0.2	0.8	273.8785167	0.100731373	0.207453251	1080	36	0.32037037	0.75
2	6	0.2	0.8	274.1834676	0.094739914	0.219415903	1080	36	0.32037037	0.75
2.5	6	0.1	0.8	288.978545	0.093748569	0.250360012	1080	36	0.32037037	0.75
2	6	0.1	0.8	290.2476606	0.089771509	0.248440742	1080	36	0.32037037	0.75
4.5	6	0.1	1	292.6153386	0.090170145	0.233378649	1080	36	0.32037037	0.777777778
4	6	0.1	1	293.8046372	0.089740992	0.23422575	1080	36	0.32037037	0.777777778
3.5	6	0.1	1	294.3784297	0.089790583	0.231704235	1080	36	0.32037037	0.777777778
3	6	0.1	1	294.8965697	0.089761257	0.231934071	1080	36	0.32037037	0.777777778
2	6	0.1	1	295.1863186	0.090762377	0.234438181	1080	36	0.32037037	0.777777778
2.5	6	0.1	1	295.67465	0.089755058	0.234372854	1080	36	0.32037037	0.777777778
4.5	6	0.1	1	461.2981026	0.101728201	0.372595787	1080	36	0.32037037	0.777777778
5	8	0.1	1	465.6897426	0.108717918	0.312683344	1080	36	0.319444444	0.777777778
5	7	0.1	1	475.5889509	0.111716032	0.39197135	1080	36	0.319444444	0.777777778
5	9	0.1	1	477.9748142	0.122181177	0.40794301	1080	36	0.319444444	0.777777778
5	9.5	0.1	1	478.6116779	0.104725361	0.408943176	1080	36	0.319444444	0.777777778
5	7.5	0.1	1	479.2907403	0.134100437	0.362555742	1080	36	0.319444444	0.777777778
5	8.5	0.1	1	481.4157379	0.124188185	0.364058495	1080	36	0.319444444	0.777777778
5	10	0.1	1	486.6985829	0.106714487	0.416696072	1080	36	0.319444444	0.777777778
4.5	7	0	0.8	234.6470051	0.083775282	0.19301939	1080	36	0.318518519	0.722222222
4.5	7.5	0	0.8	235.483232	0.083754539	0.192484856	1080	36	0.318518519	0.722222222
4.5	8	0	0.8	236.2500873	0.082779169	0.195477247	1080	36	0.318518519	0.722222222
4	7	0	0.8	236.4722681	0.083776712	0.194513083	1080	36	0.318518519	0.722222222
4.5	8.5	0	0.8	236.7431846	0.083774805	0.193482637	1080	36	0.318518519	0.722222222
4	7.5	0	0.8	237.0762451	0.08330965	0.191459417	1080	36	0.318518519	0.722222222
4.5	9	0	0.8	237.0881677	0.083776474	0.193481922	1080	36	0.318518519	0.722222222
4	8	0	0.8	237.7490535	0.083775997	0.194485188	1080	36	0.318518519	0.722222222
4.5	9.5	0	0.8	237.9604733	0.083803654	0.214446306	1080	36	0.318518519	0.722222222
4	8.5	0	0.8	238.0774035	0.082806826	0.192488194	1080	36	0.318518519	0.722222222
4	9	0	0.8	238.6673014	0.083774328	0.192030668	1080	36	0.318518519	0.722222222
4	9.5	0	0.8	239.6043499	0.083774805	0.213444233	1080	36	0.318518519	0.722222222
4.5	6	0	0.9	575.988513	0.146607637	0.423864841	1080	36	0.318518519	0.75
4	6	0	0.9	578.6542301	0.161567926	0.403919458	1080	36	0.318518519	0.75
3.5	6	0	0.9	581.8956504	0.154094934	0.455301762	1080	36	0.318518519	0.75
3	6	0	0.9	584.7005048	0.169547081	0.48869276	1080	36	0.318518519	0.75
4.5	6.5	0	0.8	234.2434065	0.08331728	0.192504168	1080	36	0.317592593	0.722222222
4	6.5	0	0.8	235.8709643	0.083310366	0.190523624	1080	36	0.317592593	0.722222222
3.5	7	0	0.8	237.598294	0.083780766	0.204479933	1080	36	0.317592593	0.722222222
3.5	7.5	0	0.8	237.9123144	0.08623147	0.203454018	1080	36	0.317592593	0.722222222
4.5	10	0	0.8	238.2407973	0.083338976	0.21445322	1080	36	0.317592593	0.722222222
3.5	8	0	0.8	238.7138448	0.083804131	0.202995539	1080	36	0.317592593	0.722222222
3.5	8.5	0	0.8	238.7728231	0.083773375	0.203428745	1080	36	0.317592593	0.722222222
3	7	0	0.8	239.1407096	0.083752871	0.203455687	1080	36	0.317592593	0.722222222
3.5	9	0	0.8	239.3846748	0.083790779	0.204452038	1080	36	0.317592593	0.722222222
3	7.5	0	0.8	239.7138469	0.083338737	0.202435493	1080	36	0.317592593	0.722222222
4	10	0	0.8	240.0257633	0.082783937	0.220007658	1080	36	0.317592593	0.722222222
3.5	9.5	0	0.8	240.1942832	0.082778692	0.225423574	1080	36	0.317592593	0.722222222
3	8	0	0.8	240.2567425	0.08377862	0.205477476	1080	36	0.317592593	0.722222222
3	8.5	0	0.8	240.6761627	0.085790873	0.202490807	1080	36	0.317592593	0.722222222
3	9	0	0.8	240.7599921	0.083775759	0.205038548	1080	36	0.317592593	0.722222222
3	9.5	0	0.8	241.1454246	0.083772659	0.234411478	1080	36	0.317592593	0.722222222
5	8	0.2	0.8	248.1921852	0.092840433	0.195477962	1080	36	0.317592593	0.75
5	7	0.2	0.8	248.4380047	0.092756033	0.240288973	1080	36	0.317592593	0.75
5	7.5	0.2	0.8	249.0438423	0.0907619	0.209492445	1080	36	0.317592593	0.75
5	8.5	0.2	0.8	249.3408639	0.085770845	0.189503193	1080	36	0.317592593	0.75
5	10	0.2	0.8	249.5430243	0.089758635	0.212481499	1080	36	0.317592593	0.75
5	9.5	0.2	0.8	249.6957734	0.093753576	0.176557302	1080	36	0.317592593	0.75
5	9	0.2	0.8	249.7542052	0.093749046	0.214707851	1080	36	0.317592593	0.75
5	6.5	0.1	1	470.3186619	0.125664234	0.343103409	1080	36	0.317592593	0.777777778
2.5	6	0	0.9	586.1885622	0.170544147	0.473732948	1080	36	0.317592593	0.75
2	6	0	0.9	588.1382093	0.15658164	0.436831236	1080	36	0.317592593	0.75
3.5	6.5	0	0.8	236.7567627	0.08378315	0.20445323	1080	36	0.316666667	0.722222222
3	6.5	0	0.8	238.6534097	0.084332228	0.204453707	1080	36	0.316666667	0.722222222
2.5	7	0	0.8	239.9416776	0.084154367	0.203482628	1080	36	0.316666667	0.722222222
2	7	0	0.8	240.0224659	0.083774805	0.204024553	1080	36	0.316666667	0.722222222
2.5	7.5	0	0.8	240.4860711	0.084268093	0.202445984	1080	36	0.316666667	0.722222222
3.5	10	0	0.8	240.7973051	0.082806349	0.227364779	1080	36	0.316666667	0.722222222
2	7.5	0	0.8	240.9883122	0.084338665	0.203453064	1080	36	0.316666667	0.722222222
2.5	8	0	0.8	241.1609542	0.08375001	0.202458858	1080	36	0.316666667	0.722222222
2	8	0	0.8	241.2821703	0.083748579	0.205014229	1080	36	0.316666667	0.722222222
2.5	8.5	0	0.8	241.5388982	0.083777428	0.202967644	1080	36	0.316666667	0.722222222
2	8.5	0	0.8	241.7693236	0.082784891	0.202430725	1080	36	0.316666667	0.722222222
3	10	0	0.8	241.9499667	0.083870649	0.227388859	1080	36	0.316666667	0.722222222
2.5	9	0	0.8	242.1084878	0.08280611	0.205444813	1080	36	0.316666667	0.722222222
2	9	0	0.8	242.1166713	0.083775997	0.203456163	1080	36	0.316666667	0.722222222
2.5	9.5	0	0.8	243.0564392	0.083470106	0.225397587	1080	36	0.316666667	0.722222222
2	9.5	0	0.8	243.5261111	0.08377552	0.225411654	1080	36	0.316666667	0.722222222
5	6.5	0.2	0.8	247.215528	0.093789101	0.17852211	1080	36	0.316666667	0.75
5	7	0	0.9	576.277359	0.161571026	0.45578146	1080	36	0.316666667	0.75
5	7.5	0	0.9	577.4494023	0.164564371	0.424864292	1080	36	0.316666667	0.75
5	8	0	0.9	578.5676112	0.158576727	0.455293179	1080	36	0.316666667	0.75
5	9	0	0.9	581.0926147	0.171541452	0.44481039	1080	36	0.316666667	0.75
5	9.5	0	0.9	582.2744443	0.159573078	0.519610167	1080	36	0.316666667	0.75
5	8.5	0	0.9	582.5187259	0.164559841	0.421871662	1080	36	0.316666667	0.75
2	6.5	0	0.8	239.2319074	0.08380723	0.202459335	1080	36	0.315740741	0.722222222
2.5	6.5	0	0.8	239.3848693	0.08377552	0.21249938	1080	36	0.315740741	0.722222222
2.5	10	0	0.8	243.7492046	0.083775997	0.226364136	1080	36	0.315740741	0.722222222
2	10	0	0.8	243.9107425	0.082755327	0.229456186	1080	36	0.315740741	0.722222222
5	10	0	0.9	588.2213721	0.159573555	0.554517031	1080	36	0.315740741	0.75
4.5	6	0	0.8	233.5769868	0.083283901	0.191025496	1080	36	0.314814815	0.722222222
4	6	0	0.8	235.0620327	0.083781004	0.190347195	1080	36	0.314814815	0.722222222
5	6.5	0	0.9	574.527019	0.155583858	0.474730253	1080	36	0.314814815	0.75
3.5	6	0	0.8	235.9906178	0.08295989	0.19946909	1080	36	0.313888889	0.722222222
3	6	0	0.8	237.7741916	0.083345652	0.200436592	1080	36	0.313888889	0.722222222
5	7	0.1	0.8	258.6465282	0.089770555	0.202783108	1080	36	0.313888889	0.75
5	7.5	0.1	0.8	259.4316432	0.086875439	0.201586723	1080	36	0.313888889	0.75
5	8	0.1	0.8	260.0738673	0.089730501	0.231886625	1080	36	0.313888889	0.75
5	8.5	0.1	0.8	260.6450324	0.087764263	0.234366894	1080	36	0.313888889	0.75
5	9	0.1	0.8	261.0702114	0.090757132	0.205595016	1080	36	0.313888889	0.75
5	9.5	0.1	0.8	261.7781534	0.086822271	0.227334023	1080	36	0.313888889	0.75
5	10	0.1	0.8	262.3475218	0.090755463	0.230362892	1080	36	0.313888889	0.75
5	6	0.1	0.9	277.3111846	0.092752934	0.223437309	1080	36	0.313888889	0.777777778
2.5	6	0	0.8	238.4766431	0.083776474	0.200437546	1080	36	0.312962963	0.722222222
2	6	0	0.8	238.5169711	0.082773685	0.202893734	1080	36	0.312962963	0.722222222
5	6	0.2	0.8	247.8667707	0.090284824	0.197972775	1080	36	0.312962963	0.75
5	6.5	0.1	0.8	258.2633722	0.091753244	0.230383873	1080	36	0.312962963	0.75
5	6	0.1	0.8	256.5496984	0.089738607	0.192517519	1080	36	0.310185185	0.75
5	6	0.1	1	467.9483438	0.114207506	0.387024879	1080	36	0.310185185	0.777777778
5	7	0	0.8	232.9625728	0.082778931	0.193187475	1080	36	0.308333333	0.722222222
5	7.5	0	0.8	233.841197	0.082779408	0.195503235	1080	36	0.308333333	0.722222222
5	8	0	0.8	234.1947706	0.083345413	0.1984694	1080	36	0.308333333	0.722222222
5	8.5	0	0.8	234.6124053	0.083800554	0.193066597	1080	36	0.308333333	0.722222222
5	9	0	0.8	235.1905036	0.082778931	0.191079855	1080	36	0.308333333	0.722222222
5	9.5	0	0.8	235.874898	0.084764719	0.21389842	1080	36	0.308333333	0.722222222
5	6	0	0.9	569.3240111	0.155584097	0.45278883	1080	36	0.308333333	0.75
5	6.5	0	0.8	232.2584367	0.082801819	0.192512751	1080	36	0.307407407	0.722222222
5	10	0	0.8	236.7397933	0.082813263	0.213909388	1080	36	0.307407407	0.722222222
5	6	0	0.8	231.3172443	0.082773209	0.19015646	1080	36	0.30462963	0.722222222
4.5	6.5	0.1	0.7	247.8179955	0.093749046	0.193487167	1080	36	0.248148148	0.611111111
4.5	7	0.1	0.7	248.1942155	0.093749523	0.169056654	1080	36	0.248148148	0.611111111
4.5	7.5	0.1	0.7	248.8556554	0.097739458	0.2120893	1080	36	0.248148148	0.611111111
4	7.5	0.1	0.7	249.0553815	0.084784031	0.213430166	1080	36	0.248148148	0.611111111
3	6.5	0.1	0.7	249.0905583	0.091757536	0.187510252	1080	36	0.248148148	0.611111111
4.5	8	0.1	0.7	249.3505878	0.088768482	0.178523064	1080	36	0.248148148	0.611111111
3.5	6.5	0.1	0.7	249.6751258	0.085777521	0.225590467	1080	36	0.248148148	0.611111111
4	6.5	0.1	0.7	249.7903078	0.09375	0.2174263	1080	36	0.248148148	0.611111111
4	8.5	0.1	0.7	249.7914994	0.086772203	0.215423822	1080	36	0.248148148	0.611111111
4.5	8.5	0.1	0.7	249.7926311	0.095742941	0.199473858	1080	36	0.248148148	0.611111111
4	7	0.1	0.7	249.9928024	0.08582902	0.207459688	1080	36	0.248148148	0.611111111
4	8	0.1	0.7	249.9974236	0.08577013	0.220414639	1080	36	0.248148148	0.611111111
4.5	9	0.1	0.7	250.0278018	0.088761568	0.201468945	1080	36	0.248148148	0.611111111
4.5	9.5	0.1	0.7	250.0382714	0.096152782	0.202457666	1080	36	0.248148148	0.611111111
3.5	10	0.1	0.7	250.0427065	-2.650677919	0.210458755	1080	36	0.248148148	0.611111111
3.5	8	0.1	0.7	250.084465	0.086768866	0.195504904	1080	36	0.248148148	0.611111111
4.5	10	0.1	0.7	250.750129	0.088769436	0.206461668	1080	36	0.248148148	0.611111111
3.5	7	0.1	0.7	250.7886562	0.093748569	0.177527905	1080	36	0.248148148	0.611111111
3.5	8.5	0.1	0.7	250.87114	0.092779398	0.185502529	1080	36	0.248148148	0.611111111
4	9.5	0.1	0.7	250.9356246	0.083076954	0.18551755	1080	36	0.248148148	0.611111111
3	9	0.1	0.7	250.9858775	0.085769176	0.195436239	1080	36	0.248148148	0.611111111
3	9.5	0.1	0.7	251.0746987	0.092761993	0.20941186	1080	36	0.248148148	0.611111111
4	9	0.1	0.7	251.0819809	0.095749855	0.223403454	1080	36	0.248148148	0.611111111
3	10	0.1	0.7	251.0937107	0.090766668	0.214315176	1080	36	0.248148148	0.611111111
3.5	9	0.1	0.7	251.2195928	0.094750881	0.206492662	1080	36	0.248148148	0.611111111
3.5	9.5	0.1	0.7	251.4478943	0.096740961	0.221407413	1080	36	0.248148148	0.611111111
3	7	0.1	0.7	251.7986579	0.091754198	0.186504602	1080	36	0.248148148	0.611111111
3.5	7.5	0.1	0.7	251.951421	0.092752218	0.20403266	1080	36	0.248148148	0.611111111
4	10	0.1	0.7	252.2177539	0.085745573	0.184528112	1080	36	0.248148148	0.611111111
3	8	0.1	0.7	252.2704663	0.092751741	0.213741302	1080	36	0.248148148	0.611111111
3	8.5	0.1	0.7	252.2926743	0.092758656	0.19947958	1080	36	0.248148148	0.611111111
3	7.5	0.1	0.7	258.7356784	0.097743034	0.187006712	1080	36	0.248148148	0.611111111
2.5	6.5	0.1	0.7	275.9843307	0.099742651	0.217420816	1080	36	0.248148148	0.611111111
2.5	7.5	0.1	0.7	277.4634919	0.100734949	0.232387781	1080	36	0.248148148	0.611111111
2.5	7	0.1	0.7	277.4737582	0.088769913	0.179522753	1080	36	0.248148148	0.611111111
2.5	8	0.1	0.7	278.1223977	0.093748569	0.219326496	1080	36	0.248148148	0.611111111
2	6.5	0.1	0.7	278.3665745	0.094745874	0.212434292	1080	36	0.248148148	0.611111111
2.5	8.5	0.1	0.7	278.7073071	0.104728699	0.216423988	1080	36	0.248148148	0.611111111
2.5	9	0.1	0.7	279.074713	0.104724646	0.206720114	1080	36	0.248148148	0.611111111
2	7	0.1	0.7	279.2745898	0.102734089	0.216424704	1080	36	0.248148148	0.611111111
2.5	10	0.1	0.7	279.308218	0.099737644	0.261301041	1080	36	0.248148148	0.611111111
2.5	9.5	0.1	0.7	279.5721297	0.096740723	0.248351097	1080	36	0.248148148	0.611111111
2	9	0.1	0.7	279.6223972	0.091754198	0.236367941	1080	36	0.248148148	0.611111111
2	7.5	0.1	0.7	279.6939476	0.092750788	0.219413519	1080	36	0.248148148	0.611111111
2	8	0.1	0.7	279.7405944	0.098738194	0.225395918	1080	36	0.248148148	0.611111111
2	10	0.1	0.7	280.0006118	0.092756271	0.227797031	1080	36	0.248148148	0.611111111
2	8.5	0.1	0.7	280.2643971	0.109485149	0.21842742	1080	36	0.248148148	0.611111111
2	9.5	0.1	0.7	280.7831151	0.103723526	0.214429617	1080	36	0.248148148	0.611111111
4.5	6	0.1	0.7	247.4486597	0.090639591	0.188098192	1080	36	0.247222222	0.611111111
4	6	0.1	0.7	248.2083895	0.092759132	0.203465939	1080	36	0.247222222	0.611111111
3.5	6	0.1	0.7	248.9313443	0.091923475	0.182518721	1080	36	0.247222222	0.611111111
3	6	0.1	0.7	249.4101651	0.095744133	0.176527023	1080	36	0.247222222	0.611111111
2.5	6	0.1	0.7	276.3404009	0.094746828	0.192492008	1080	36	0.247222222	0.611111111
2	6	0.1	0.7	278.2524352	0.090758562	0.215646982	1080	36	0.247222222	0.611111111
4.5	6.5	0	0.7	201.9572804	0.080811739	0.173537254	1080	36	0.246296296	0.611111111
4.5	7	0	0.7	202.3786867	0.080779076	0.172541857	1080	36	0.246296296	0.611111111
4.5	7.5	0	0.7	202.5686457	0.079782009	0.174240589	1080	36	0.246296296	0.611111111
4	6.5	0	0.7	203.2354271	0.080756664	0.172510147	1080	36	0.246296296	0.611111111
4.5	8	0	0.7	203.24388	0.08075881	0.174113274	1080	36	0.246296296	0.611111111
4.5	8.5	0	0.7	203.3380017	0.080762148	0.178550243	1080	36	0.246296296	0.611111111
4	7	0	0.7	203.5687597	0.079788208	0.172538757	1080	36	0.246296296	0.611111111
4	7.5	0	0.7	204.0171795	0.080343962	0.173533678	1080	36	0.246296296	0.611111111
3.5	6.5	0	0.7	204.1703055	0.08076334	0.183525324	1080	36	0.246296296	0.611111111
4.5	9	0	0.7	204.2022879	0.080232143	0.190520048	1080	36	0.246296296	0.611111111
3.5	7	0	0.7	204.4119976	0.080783844	0.194952965	1080	36	0.246296296	0.611111111
